30 1560166805 -8.000000 0.500000 0.000000 0.000000 5108.500000
30 1560166804 -8.000000 0.500000 4.000000 4.000000 5108.500000
30 1560166803 0.000000 0.200000 8.000000 8.000000 2040.200000
30 1560166802 0.000000 0.200000 8.000000 8.000000 2040.200000
30 1560166801 0.000000 0.200000 8.000000 8.000000 2040.200000
30 1560166800 0.000000 0.200000 8.000000 8.000000 2040.200000
30 1560166799 0.000000 0.200000 8.000000 8.000000 2040.200000
30 1560166798 8.000000 0.200000 8.000000 8.000000 2040.712000
30 1560166797 8.000000 0.200000 6.400000 6.400000 2040.712000
30 1560166796 8.000000 0.200000 4.800000 4.800000 2040.712000
30 1560166795 8.000000 0.200000 3.200000 3.200000 2040.712000
30 1560166794 8.000000 0.200000 1.600000 1.600000 2040.712000
30 1560166793 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166792 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166791 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166790 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166789 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166788 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166787 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166786 0.000000 0.200000 -101.000000 0.000000 0.000000
30 1560166785 0.000000 0.200000 -101.000000 0.000000 0.000000
