11 1560166805 7.000000 -1.000000 7.000000 7.000000 0.000000
11 1560166804 7.000000 -1.000000 7.000000 7.000000 0.000000
11 1560166798 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166797 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166796 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166795 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166794 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166788 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166787 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166786 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166785 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1560166784 0.200000 -1.000000 0.200000 0.200000 0.000000
